genus_correct,species_epithet,taxon_authorship,latitude,longitude,section,reference,genus,comment,state,sample,lithostratigraphy,biostratigraphy,age,cm_from_kpg_lower,cm_from_kpg_upper,frequency,genus_temp_comment,section_comment,palaeolat,genus_syn,species_syn,pre,boundary,post,lat_bin,age_bin
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D9090-I,Fort Union Fm.,,Cretaceous,-146.5,-141.5,x,,only angiosperms,52.6388,Erdtmanipollis,cretaceus,TRUE,FALSE,FALSE,1,1
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D9090-K,Fort Union Fm.,,Cretaceous,-118.5,-113.5,x,,only angiosperms,52.6388,Erdtmanipollis,cretaceus,TRUE,FALSE,FALSE,1,1
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.466944,-104.007778,Terry’s Fort Union Dinosaur,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D9090-L,Fort Union Fm.,,Cretaceous,-113.5,-112.5,x,,only angiosperms,52.6388,Erdtmanipollis,cretaceus,TRUE,FALSE,FALSE,1,1
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D9132-C,Fort Union Fm.,,Cretaceous,-191.5,-188.5,x,,only angiosperms,52.6262,Erdtmanipollis,cretaceus,TRUE,FALSE,FALSE,1,1
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D9132-G,Fort Union Fm.,,Cretaceous,-103.5,-101.5,x,,only angiosperms,52.6262,Erdtmanipollis,cretaceus,TRUE,FALSE,FALSE,1,1
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D9132-I,Fort Union Fm.,,Cretaceous,-72.5,-68.5,x,,only angiosperms,52.6262,Erdtmanipollis,cretaceus,TRUE,FALSE,FALSE,1,1
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.458611,-103.989444,Vertical Doug,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D9132-J,Fort Union Fm.,,Cretaceous,-37.5,-31.5,x,,only angiosperms,52.6262,Erdtmanipollis,cretaceus,TRUE,FALSE,FALSE,1,1
Erdtmanipollis,cretaceus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Erdtmanipollis,,North Dakota,156FU5 presence,Fort Union Fm.,,Tertiary,43,43,x,,coordinates approximated,52.4904,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Erdtmanipollis,,North Dakota,156FU6 presence,Fort Union Fm.,,Tertiary,67,67,x,,coordinates approximated,52.4904,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Erdtmanipollis,,North Dakota,166FU6,Fort Union Fm.,,Tertiary,87,87,1,,coordinates approximated,52.4633,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Erdtmanipollis,,North Dakota,168FU15,Fort Union Fm.,,Tertiary,140,140,1,,coordinates approximated,52.4633,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,,46.025833,-103.875,#171,Bercovici et al. 2009,Erdtmanipollis,,North Dakota,171FU3,Fort Union Fm.,,Tertiary,54,54,1,,coordinates from Mud Buttes,52.198,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D7670-C,Fort Union Fm.,,Tertiary,39.5,39.5,x,,only angiosperms,52.6127,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D8226-V,Fort Union Fm.,,Tertiary,31,36,x,,,52.5571,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.025833,-103.875,Mud Buttes,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D7672-G,Fort Union Fm.,,Tertiary,14,14,x,,only angiosperms,52.198,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.4175,-103.975833,Pyramid Butte,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D6958-H,Fort Union Fm.,,Tertiary,24,34,x,,only angiosperms,52.5841,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.4175,-103.975833,Pyramid Butte,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D6998-P,Fort Union Fm.,,Tertiary,64,74,x,,only angiosperms,52.5841,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,cretaceus,(Stanley 1965) Norton in Norton and Hall 1969,46.349167,-103.896667,River Section,Nichols and Johnson 2002,Erdtmanipollis,,North Dakota,D7138-O,"Fort Union Fm., Ludlow Mb.",,Tertiary,398.5,398.5,x,,only angiosperms,52.4999,Erdtmanipollis,cretaceus,FALSE,FALSE,TRUE,1,3
Erdtmanipollis,procumbentiformis,"(Samoilovich) Krutzsch, 1966",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Erdtmanipollis,,Alberta,5,Coalspur Fm.,,Maastrichtian,-221,-194,1–2,,,62.0587,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,"(Samoilovich) Krutzsch, 1966",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Erdtmanipollis,,Alberta,6,Coalspur Fm.,,Maastrichtian,-2,0,1–2,,,62.0587,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,8,,,Maastrichtian,-15,-15,≥10,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,9,,,Maastrichtian,-30,-30,6–9,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,10,,,Maastrichtian,-40,-40,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,11,,,Maastrichtian,-70,-70,<1,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,12,,,Maastrichtian,-100,-100,6–9,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,13,,,Maastrichtian,-150,-150,<1,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,14,,,Maastrichtian,-170,-170,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,15,,,Maastrichtian,-870,-870,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,17,,,Maastrichtian,-970,-970,<1,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,19,,,Maastrichtian,-1070,-1070,<1,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,20,,,Maastrichtian,-1120,-1120,3–5,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,23,,,Maastrichtian,-1700,-1700,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,24,,,Maastrichtian,-1800,-1800,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,25,,,Maastrichtian,-2060,-2060,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,26,,,Maastrichtian,-2120,-2120,3–5,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,27,,,Maastrichtian,-2230,-2230,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,28,,,Maastrichtian,-2380,-2380,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Erdtmanipollis,,Northwest Territories,29,,,Maastrichtian,-2460,-2460,1–2,,,74.3621,Erdtmanipollis,procumbentiformis,TRUE,FALSE,FALSE,2,1
Erdtmanipollis,procumbentiformis,"(Samoilovich) Krutzsch, 1966",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Erdtmanipollis,,Alberta,13,"Coalspur Fm., Mynheer coal",,Tertiary,60,70,1–2,,,62.0587,Erdtmanipollis,procumbentiformis,FALSE,FALSE,TRUE,2,3
Erdtmanipollis,procumbentiformis,"(Samoilovich) Krutzsch, 1966",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Erdtmanipollis,,Alberta,14,"Coalspur Fm., Mynheer coal",,Tertiary,70,77,1–2,,,62.0587,Erdtmanipollis,procumbentiformis,FALSE,FALSE,TRUE,2,3
Erdtmanipollis,procumbentiformis,"(Samoilovich) Krutzsch, 1966",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Erdtmanipollis,,Alberta,16,Coalspur Fm.,,Tertiary,119,126,1–2,,,62.0587,Erdtmanipollis,procumbentiformis,FALSE,FALSE,TRUE,2,3
Simplicepollis,rallus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Simplicepollis,,North Dakota,156FU1 presence,Fort Union Fm.,,Cretaceous,-23,-23,x,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.344806,-103.875917,#156,Bercovici et al. 2009,Simplicepollis,,North Dakota,156FU2 presence,Fort Union Fm.,,Cretaceous,-5,-5,x,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.321556,-103.853611,#166,Bercovici et al. 2009,Simplicepollis,,North Dakota,166FU1,Fort Union Fm.,,Cretaceous,-30,-30,1,,coordinates approximated,52.4633,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Simplicepollis,,North Dakota,168FU5,Fort Union Fm.,,Cretaceous,-7,-7,2,,coordinates approximated,52.4633,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.321556,-103.853611,#168,Bercovici et al. 2009,Simplicepollis,,North Dakota,168HC11,Hell Creek Fm.,,Cretaceous,-420,-420,1,,coordinates approximated,52.4633,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Simplicepollis,,North Dakota,170HC4,Hell Creek Fm.,,Cretaceous,-151,-151,1,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Simplicepollis,,North Dakota,170HC4 presence,Hell Creek Fm.,,Cretaceous,-151,-151,x,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Simplicepollis,,North Dakota,170HC5,Hell Creek Fm.,,Cretaceous,-182,-182,1,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Simplicepollis,,North Dakota,170HC5 presence,Hell Creek Fm.,,Cretaceous,-182,-182,x,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Simplicepollis,,North Dakota,170HC6,Hell Creek Fm.,,Cretaceous,-495,-495,1,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.344806,-103.875917,#170,Bercovici et al. 2009,Simplicepollis,,North Dakota,170HC6 presence,Hell Creek Fm.,,Cretaceous,-495,-495,x,,coordinates approximated,52.4904,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.025833,-103.875,#171,Bercovici et al. 2009,Simplicepollis,,North Dakota,171HC2,Hell Creek Fm.,,Cretaceous,-17,-17,1,,coordinates from Mud Buttes,52.198,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.025833,-103.875,#171,Bercovici et al. 2009,Simplicepollis,,North Dakota,171HC5,Hell Creek Fm.,,Cretaceous,-139,-139,1,,coordinates from Mud Buttes,52.198,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,,46.025833,-103.875,#171,Bercovici et al. 2009,Simplicepollis,,North Dakota,171HC9,Hell Creek Fm.,,Cretaceous,-406,-406,1,,coordinates from Mud Buttes,52.198,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D7790-B,Fort Union Fm.,,Cretaceous,-2.5,-2.5,x,,only angiosperms,52.6127,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9141-A,Fort Union Fm.,,Cretaceous,-87.5,-82.5,x,,only angiosperms,52.6127,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9141-B,Fort Union Fm.,,Cretaceous,-77.5,-72.5,x,,only angiosperms,52.6127,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.44,-104.002778,Badland Draw,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9141-C,Fort Union Fm.,,Cretaceous,-32.5,-27.5,x,,only angiosperms,52.6127,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,"D8226-J, -K",Fort Union Fm.,,Cretaceous,-61,-51,x,,,52.5571,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,"D8226-L, -M",Fort Union Fm.,,Cretaceous,-51,-41,x,,,52.5571,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D8226-R,Fort Union Fm.,,Cretaceous,-24,-19,x,,,52.5571,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.391667,-103.961111,Big Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D8226-T,Fort Union Fm.,,Cretaceous,-14,-10,x,,,52.5571,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460278,-104.002222,Cannonball Creek,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D7832-C,Fort Union Fm.,,Cretaceous,-24.5,-24.5,x,,only angiosperms,52.6307,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460278,-104.002222,Cannonball Creek,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D7832-D,Fort Union Fm.,,Cretaceous,-170.5,-165.5,x,,only angiosperms,52.6307,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460278,-104.002222,Cannonball Creek,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9000-A,Fort Union Fm.,,Cretaceous,-24.5,-20.5,x,,only angiosperms,52.6307,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460278,-104.002222,Cannonball Creek,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9000-B,Fort Union Fm.,,Cretaceous,-12.5,-7.5,x,,only angiosperms,52.6307,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460278,-104.002222,Cannonball Creek,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9165-A,Fort Union Fm.,,Cretaceous,-144.5,-139.5,x,,only angiosperms,52.6307,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Ericaceoipollenites,rallus,"Stanley, 1965",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Ericaceoipollenites,,Alberta,5,Coalspur Fm.,,Maastrichtian,-221,-194,1–2,,,62.0587,Ericipites,rallus,TRUE,FALSE,FALSE,2,1
Ericaceoipollenites,rallus,"Stanley, 1965",53.044444,-116.711111,"Coal Valley strip mine, G.S.C. corehole CV-42-2-2",Jerzykiewicz and Sweet 1986,Ericaceoipollenites,,Alberta,6,Coalspur Fm.,,Maastrichtian,-2,0,3–5,,,62.0587,Ericipites,rallus,TRUE,FALSE,FALSE,2,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460833,-104.005833,Dean’s High Dinosaur,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9009-F,Fort Union Fm.,,Cretaceous,-199,-197,x,,only angiosperms,52.6327,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460833,-104.005833,Dean’s High Dinosaur,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9009-N,Fort Union Fm.,,Cretaceous,-18,-16,x,,only angiosperms,52.6327,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460833,-104.005833,Dean’s High Dinosaur,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9009-O,Fort Union Fm.,,Cretaceous,-5,-3,x,,only angiosperms,52.6327,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460833,-104.005833,Dean’s High Dinosaur,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9089-B,Fort Union Fm.,,Cretaceous,-44,-38,x,,only angiosperms,52.6327,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.460833,-104.005833,Dean’s High Dinosaur,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9092-D,Fort Union Fm.,,Cretaceous,-34,-28,x,,only angiosperms,52.6327,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley) Nichols & Brown 1992,49.621389,-112.353333,Elkwater Core Hole GSC 12-4-8-3 W4,Braman and Sweet 1999,Simplicepollis,,Alberta,122.75–122.8,Frenchman Fm.,"W. spinata Zone, M./A. Subzone",Late Maastrichtian,-642,-637,x,,,57.8005,Ericipites,rallus,TRUE,FALSE,FALSE,2,1
Simplicepollis,rallus,,46.434806,-103.926111,John’s Nose #175,Bercovici et al. 2012,Simplicepollis,,North Dakota,175FU2,Fort Union Fm.,,Cretaceous,-8,-8,x,,,52.5867,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.469444,-103.995278,Mikey’s Delite,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D7798-A,Fort Union Fm.,,Cretaceous,-248.5,-235.5,x,,only angiosperms,52.637,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.469444,-103.995278,Mikey’s Delite,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D7798-B,Fort Union Fm.,,Cretaceous,-11.5,-1.5,x,,only angiosperms,52.637,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.469444,-103.995278,Mikey’s Delite,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9166-G,Fort Union Fm.,,Cretaceous,-58.5,-55.5,x,,only angiosperms,52.637,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.469444,-103.995278,Mikey’s Delite,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9166-I,Fort Union Fm.,,Cretaceous,-30.5,-25.5,x,,only angiosperms,52.637,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9097-C,Fort Union Fm.,,Cretaceous,-50,-40,x,,,52.6245,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9135-C,Fort Union Fm.,,Cretaceous,-140,-130,x,,,52.6245,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9135-D,Fort Union Fm.,,Cretaceous,-40,-30,x,,,52.6245,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9163-A,Fort Union Fm.,,Cretaceous,-30,-26,x,,,52.6245,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9163-B,Fort Union Fm.,,Cretaceous,-21,-18,x,,,52.6245,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9163-C,Fort Union Fm.,,Cretaceous,-12,-8,x,,,52.6245,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Simplicepollis,rallus,(Stanley 1965) Nichols and Brown 1992,46.459444,-103.982778,New Facet Boundary,Nichols and Johnson 2002,Simplicepollis,,North Dakota,D9163-D,Fort Union Fm.,,Cretaceous,-5,-1,x,,,52.6245,Ericipites,rallus,TRUE,FALSE,FALSE,1,1
Ericaceoipollenites,rallus,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Ericaceoipollenites,,Northwest Territories,8,,,Maastrichtian,-15,-15,<1,,,74.3621,Ericipites,rallus,TRUE,FALSE,FALSE,2,1
Ericaceoipollenites,rallus,,64.878333,-125.245556,Police Island,Sweet et al. 1990,Ericaceoipollenites,,Northwest Territories,9,,,Maastrichtian,-30,-30,<1,,,74.3621,Ericipites,rallus,TRUE,FALSE,FALSE,2,1
